kernel_name,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,embedding_100,embedding_101,embedding_102,embedding_103,embedding_104,embedding_105,embedding_106,embedding_107,embedding_108,embedding_109,embedding_110,embedding_111,embedding_112,embedding_113,embedding_114,embedding_115,embedding_116,embedding_117,embedding_118,embedding_119,embedding_120,embedding_121,embedding_122,embedding_123,embedding_124,embedding_125,embedding_126,embedding_127,embedding_128,perf,util-LUT,util-FF,util-DSP,util-BRAM
gemm-blocked,4.0,1.0,50.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6818864,0.15555912,-0.63213027,-0.2745373,-0.28262004,0.73868227,-0.8077448,0.32280448,-0.5833461,0.11418391,0.8200107,-0.43184417,-0.77877235,-0.3195093,-0.86591923,-0.6374067,0.7211486,-0.55825335,-0.5861042,2.0238364,-0.30679402,-0.43119174,-0.6855684,-0.22016202,-0.489842,-0.16288932,0.040250473,-0.09769918,-0.39480177,1.4309757,-0.38377458,-0.5290726,-0.07308182,0.11646575,-0.4011165,0.23180093,1.9204615,-0.6959199,-0.25059393,-0.4009753,-0.3030167,-0.07785379,-0.5874305,0.52878684,-0.8621841,-0.22554809,-0.13819605,-0.22181569,0.22056854,-0.31123775,0.16672012,0.60234904,0.6448009,-0.33231398,-0.51482093,0.408273,1.0372174,-0.44094875,0.22570324,-0.7472022,-0.17853983,-0.13134064,-0.6809671,-0.3117364,0.015218584,-0.086831436,-0.13963822,-0.1514393,3.09245,0.2813693,-0.16167364,1.0328271,0.02612493,-0.04766903,1.4769647,-0.1315009,1.5121849,-0.10358906,-0.16394395,0.58529884,2.6393704,0.6453767,-0.15558235,1.2174402,-0.09830022,-0.050234362,0.8498676,1.201389,1.230344,-0.13619895,0.6404757,-0.12583992,-0.13312218,1.8792913,1.0439324,1.7978518,1.9235141,0.27901497,0.83607846,-0.109044276,0.3907554,-0.15854189,1.0446459,-0.122371964,0.4890254,-0.07588934,1.8141983,-0.08178841,0.63231164,0.40983403,-0.14712338,-0.11461299,1.2626125,1.1803433,0.008266433,2.3563921,-0.039839868,0.095179595,2.4078238,0.020844515,0.04304805,0.55201685,2.1902208,0.9618979,0.48277825,0.67147124,-0.14800787,-0.040786467,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,64.0,50.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.399449,0.24871401,0.12908925,-0.2318037,-0.48332965,0.21933179,-0.79773873,0.028119653,-0.56961864,-0.37991512,0.28454494,-0.40794685,-0.7692645,-0.551517,-0.8571653,-0.36933088,0.2510283,-0.5939295,-0.56759465,1.4491873,-0.37655437,-0.7869228,-0.7622219,-0.6288445,-0.588914,-0.28959548,0.075169794,0.1446251,0.36747563,0.0098060835,-0.4575412,-0.0042161536,-0.2181852,-0.26824468,-0.35361344,0.282003,-0.15399228,-0.68242383,-0.4078568,-0.52029586,-0.30155554,-0.89872473,-0.6248648,-0.013463481,-0.8540039,-0.6198476,-0.09195374,-0.28623164,0.15513575,0.030403318,0.0023602473,0.6697917,0.25365284,-0.753222,-0.7184348,0.64801127,1.2646338,-0.7829297,-0.07509053,-0.8340262,0.10749384,-0.100805365,-0.76091063,-0.46634212,0.66824925,1.0966464,2.3922043,-0.096948214,-0.056058202,-0.04362901,-0.115367666,0.7939986,-0.107820846,-0.10346243,-0.036594935,-0.11006908,-0.113336734,-0.094107665,-0.119213484,0.75022304,-0.02672175,-0.09786192,-0.11019141,0.009900562,-0.07424226,-0.11465038,-0.12015612,-0.106150605,-0.103941135,-0.10384727,-0.05691282,0.6630288,1.9382968,-0.0400003,-0.09945676,2.363058,-0.063661985,-0.059803903,0.08280657,-0.05474619,-0.10593969,-0.11959076,-0.075555,0.13279705,-0.10180966,-0.12773925,-0.10263032,-0.09073147,-0.12610842,-0.1048635,-0.09565765,-0.09296047,0.50623554,1.4665748,0.7688068,-0.028779129,-0.04170571,-0.12002802,-0.11001028,1.2804562,0.44251305,-0.10703753,-0.05915214,-0.12247426,0.6275623,-0.077893294,-0.11453298,0.09317692,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,64.0,1.0,1.0,1.0,50.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03916893,0.21806516,-0.79462147,-0.3039847,-0.54930043,1.9552144,0.112694286,-0.35811222,-0.6077039,0.11535925,1.4089313,0.8906752,-0.77404517,-0.5795725,-0.87177676,-0.70915043,0.8070175,0.5587264,-0.16990706,1.2534199,0.14617355,1.5877696,-0.7712966,-0.0056174477,-0.59775573,-0.35628638,0.8629794,-0.20386682,-0.42297915,2.2250822,-0.49884745,0.14983167,-0.2947178,1.4231733,0.34982598,1.0357007,-0.1945422,0.6285067,-0.3931519,-0.64822847,0.3614162,-0.9043724,0.17954192,-0.051775217,-0.3946642,-0.38047877,0.5407627,-0.32779557,1.1104064,-0.060384702,1.377796,3.2846396,1.2758733,-0.7649199,1.7141662,0.054365512,1.5466297,1.0647324,-0.1528952,-0.8424949,-0.23226236,-0.180248,0.55556375,-0.58215797,-0.14265373,-0.022421073,-0.16103747,-0.14214616,1.8054025,1.2314731,0.4994488,-0.14676504,0.3844396,0.47820845,0.6986782,-0.102081254,2.310006,-0.12452289,-0.16173585,-0.15632015,1.5850263,0.70322764,-0.087354355,-0.018507669,-0.0676493,2.7295806,0.45962724,1.279369,-0.022968616,-0.14716588,2.2642484,-0.12726448,-0.13731477,0.96013236,-0.13277766,0.52124196,0.3727921,0.8059687,2.46912,-0.08198572,0.53850114,0.7901175,0.8252398,-0.14294899,0.36978567,-0.1691303,2.475766,-0.1232399,1.8330861,0.050627165,1.7075752,-0.116640985,0.32681942,1.1612623,-0.0064660637,5.1892433,0.6020432,-0.15168355,1.0370523,-0.11821491,-0.056270797,-0.113231115,1.2672124,-0.15749131,0.54702955,1.1021099,-0.13083737,-0.1554785,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,64.0,1.0,1.0,100.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39447355,0.25322244,0.15328433,-0.23841366,-0.48586228,0.21215217,-0.7959287,0.027656663,-0.5733801,-0.37335584,0.27301642,-0.4032565,-0.76688665,-0.5488371,-0.85907096,-0.36466473,0.23810998,-0.59159356,-0.5662182,1.4369833,-0.31677097,-0.7865723,-0.7317588,-0.625985,-0.5857974,-0.2931246,0.08216615,0.14889447,0.38180125,0.045321595,-0.4565863,0.01644778,-0.21726632,-0.26001272,-0.35466528,0.2968633,-0.13794056,-0.68233305,-0.41643444,-0.5096717,-0.30946153,-0.90019584,-0.62436825,0.031774152,-0.8558142,-0.6212397,-0.09418693,-0.295035,0.1462311,0.053289834,0.005776621,0.68471926,0.24927852,-0.71763426,-0.71742105,0.6358232,1.3426471,-0.7811098,-0.08187208,-0.8286879,0.12119703,-0.11665629,-0.76189315,-0.46878445,0.6296061,1.0573831,2.3607833,-0.14432952,1.7013222,0.23074268,-0.15398413,0.7503692,-0.14893728,-0.14279443,-0.08771155,-0.15055496,-0.055457138,-0.1336152,-0.15925232,0.7102532,1.106891,-0.14032105,-0.1498718,-0.045869026,-0.11257893,0.99447155,-0.15835355,0.73861414,-0.13981919,-0.14750999,1.0864204,0.6241184,1.8999686,-0.09382098,-0.13687985,2.5355406,0.357873,-0.10294389,0.043017477,-0.097346425,0.7012946,-0.15299931,0.2800623,0.09293127,-0.1125558,-0.16710302,1.1322341,-0.13522242,2.1550639,-0.14489104,0.06002442,-0.14064611,0.46118188,2.2014391,0.72675186,2.752776,-0.09331039,-0.15820359,-0.14925739,1.2260274,1.6262705,-0.14604846,1.4653986,-0.16191374,1.4365879,1.423196,-0.1547706,0.052118145,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,4.0,50.0,50.0,1.0,100.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18051504,0.07276257,-0.6720531,-0.34392816,-0.37229374,4.0567765,2.3961315,0.18354693,-0.6214228,0.045257475,2.7192361,-0.4983485,-0.80479044,-0.3212471,-0.8814021,-0.66596365,0.54696345,3.2079072,-0.63145655,1.9070398,-0.21632402,3.2102242,-0.64128894,2.0947592,-0.54817176,-0.24678622,-0.0755774,-0.17847732,1.1197062,1.1777285,-0.34195018,2.63244,-0.17458338,2.6271155,-0.452214,0.09804365,1.770654,2.3321223,-0.33088905,-0.46699554,-0.37717533,-0.17529924,0.07737306,0.3653347,-0.64543194,-0.31236905,-0.23394343,-0.21835107,0.40156692,-0.27768916,0.047590565,4.7568765,0.46470988,-0.25345156,1.380908,0.2586038,0.8220583,-0.5005688,0.08742258,-0.7743185,-0.24309805,0.18626092,-0.71544546,-0.38361865,0.56460786,-0.09414155,-0.16578731,-0.17334117,1.1443386,2.502723,1.8883046,0.97046506,-0.0014833836,-0.05111707,2.7500076,-0.18250996,-0.17749141,-0.092689104,-0.1897997,0.54139286,1.1589893,3.0636828,-0.18172508,1.2686663,-0.049115855,2.3244376,0.8355087,1.7620717,1.1608831,-0.16040523,0.038923644,-0.14252715,0.8634498,1.5155207,1.039731,3.7873807,1.3705533,1.9506415,0.3392115,-0.1372708,0.14506358,1.800156,0.08179108,-0.1504228,0.44336182,-0.10400129,1.0802122,-0.11096315,-0.04147942,0.36579245,-0.17415605,-0.09637701,1.3971442,0.7204363,-0.020305479,2.6977296,-0.0723661,0.14184469,3.5633082,-0.01102429,0.010668164,0.5043311,0.7940844,0.9019005,-0.035452664,0.10569866,-0.17406666,-0.069427535,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,8.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22698165,-0.15474445,-0.78368497,-0.29232088,-0.5468812,3.763234,2.5461895,-0.32106274,-0.602236,-0.31378904,2.3543944,-0.46710122,-0.79338264,-0.5053698,-0.87134814,-0.6972033,0.16214634,3.3477907,-0.6077809,1.4434378,-0.20833574,3.1614447,-0.7020971,1.8389405,-0.62239796,-0.34764552,-0.02877264,-0.18374301,1.2288911,0.0073747,-0.3953043,2.44802,-0.29187658,2.4611235,-0.43804,0.16115607,-0.005982935,2.4831424,-0.46429226,-0.6021062,-0.3637567,-0.8459829,0.07991289,-0.10320418,-0.6252042,-0.659302,-0.17813274,-0.2592203,0.22926193,-0.44179323,-0.28710854,5.0313916,0.19939914,-0.61855835,1.2886261,0.08079199,0.90725636,-0.7975315,-0.14896485,-0.8497935,-0.20445615,0.24814525,-0.71869373,-0.58017033,0.47302315,0.25694948,-0.14946583,-0.12527983,0.5200245,2.3275907,2.0571146,0.25992,-0.13539928,0.2214515,2.6768289,-0.14120318,0.41050252,-0.086191945,-0.14994349,0.931232,0.3233249,2.4976542,-0.14176537,0.6048214,-0.015642464,4.09661,0.39183384,1.5031743,1.3939657,-0.13291788,-0.09303331,-0.103484735,0.9639255,0.1081703,1.5516405,3.9449828,1.4148515,1.725123,1.208012,-0.09138969,0.122206785,1.9618725,-0.109018415,-0.14266151,-0.13348816,0.5575155,1.4287996,-0.12354661,0.83556336,0.0695977,0.6968894,0.14822252,0.71739525,-0.06510837,0.6538383,4.668361,-0.080979146,-0.06507055,3.6480982,-0.10585592,0.7560284,-0.07347847,0.09387695,1.2608436,0.2965595,0.39592624,-0.14502841,-0.14322728,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,4.0,1.0,50.0,1.0,50.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6867849,0.14218542,-0.6372418,-0.2841149,-0.30292803,0.8024565,-0.57309955,0.30931166,-0.59023976,0.32484645,0.80842495,-0.4448701,-0.7833182,-0.11705033,-0.86880034,-0.6418087,0.7025951,-0.5639496,-0.59229445,2.1275206,0.12384123,-0.44109455,-0.38729948,-0.1962751,-0.5001595,-0.17363523,0.043593574,-0.1097583,-0.40441996,1.4918517,-0.33747125,-0.5066752,-0.086045675,0.08333165,-0.41222292,0.21472153,2.1989553,-0.6982882,-0.25991642,-0.4103315,-0.31064174,-0.087664425,-0.5928916,0.5110957,-0.8546169,-0.2393643,-0.15048018,-0.10118526,0.20039137,-0.113883,0.15077342,0.5519147,0.62035465,-0.11499626,-0.51750416,0.39232263,1.0129688,-0.4474982,0.20530634,-0.6195804,-0.18970889,-0.13916725,-0.68520355,-0.3187119,-0.02221979,-0.12103626,-0.17159621,-0.18364838,1.8472718,3.2164478,1.1953841,0.9620983,-0.0116473,-0.08196299,1.9015564,-0.18762475,-0.016318368,-0.13860741,-0.19553736,0.529333,1.5078207,1.1116358,-0.18748102,1.1374676,-0.1439972,4.1848135,0.7856866,2.4317765,1.1520863,-0.16891442,0.032744747,-0.15921538,-0.16588087,1.9335151,0.97216034,3.0467622,1.3616749,0.8854369,0.3231373,-0.14312859,0.8361614,2.175646,0.07586735,-0.15624948,0.54076433,-0.109926715,1.2289243,-0.116877764,2.8777003,0.5153944,0.6172593,-0.14731415,1.8280708,0.6543335,-0.030005762,5.340714,-0.07836972,0.055713106,3.2110898,-0.017181082,0.013914754,0.49702144,1.4797307,0.8938425,0.33045408,1.0937148,-0.17984973,-0.0757961,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,32.0,1.0,1.0,50.0,100.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6265095,0.10765212,-0.7763919,-0.13235773,-0.5075362,0.6209816,-0.088930994,-0.21694723,-0.49712124,0.036601897,0.47123453,-0.42054734,-0.775519,-0.18937343,-0.8552986,-0.6242915,0.24274454,-0.5852339,-0.5280274,1.7146969,0.50529665,-0.5888207,0.073363185,-0.31630236,-0.5155743,-0.29765671,0.058501884,-0.13144113,-0.3701025,0.2501348,-0.111969426,-0.5970126,-0.23045795,-0.28963923,-0.30470374,0.2624247,0.47098938,-0.67075753,-0.4175695,-0.616344,-0.30826202,-0.8308866,-0.51032406,0.002968215,-0.83405215,-0.6231864,-0.07687147,-0.22500485,-0.011651725,-0.071157776,-0.06845819,0.6495066,0.27307907,0.13593148,-0.64083636,0.15068075,1.307225,-0.78709066,-0.09197735,-0.70829916,-0.039355956,-0.0319974,-0.7591629,-0.45005834,0.8639475,0.67325974,-0.20594943,-0.18261589,-0.15270418,4.276369,3.3389473,0.69027495,0.64716196,0.04863075,0.74107724,-0.19823019,-0.20146109,-0.18479629,-0.20063812,0.41311213,-0.06093183,2.4102652,-0.08590536,-0.0940471,-0.16508664,6.303254,0.20712915,3.641965,0.68909067,-0.1931572,-0.12591238,-0.1476615,-0.10371538,-0.080199085,0.76055646,4.529699,-0.15886164,1.9451545,0.6098965,-0.15170495,0.5489822,3.3816159,-0.16816215,-0.19956112,-0.19113064,-0.14412427,1.758728,0.04273742,3.4574046,-0.11486115,0.13695033,-0.18220468,0.47308695,0.289702,2.253916,8.165295,-0.09830686,0.15191002,1.3992141,-0.16464715,1.1389906,-0.1946747,-0.15244094,1.0052165,1.8590941,3.010435,-0.19920795,0.7043569,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,1.0,1.0,50.0,100.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884196,-0.20566386,-0.776084,-0.25972667,-0.5064293,0.18459119,-0.80081856,-0.04082883,-0.585155,-0.38935462,0.41360998,-0.41973022,-0.7733227,-0.5610664,-0.86296237,-0.69115853,0.20413762,0.492722,-0.57819414,1.6760591,-0.3061908,-0.79238945,-0.30028793,0.4691377,-0.59730893,-0.31201622,0.052316584,-0.14282852,0.80890864,0.21184152,-0.47157618,-0.16128449,-0.2388344,0.1740789,-0.4331883,0.2610616,0.059947196,-0.45983243,-0.43254417,-0.5682713,-0.32848135,-0.9000147,-0.4068076,0.27274224,-0.8596083,-0.63169444,-0.119193524,-0.31449667,0.6137586,0.14630513,-0.3283438,0.63839674,0.2147905,-0.2719477,0.39696625,0.11315809,1.251368,-0.7871525,-0.042744175,-0.4263449,0.29392254,-0.14309797,-0.76811284,-0.53071207,2.2985554,-0.13662916,-0.16059712,-0.14873552,1.2271507,0.626176,-0.15198565,0.057075195,-0.11300817,-0.14639059,0.026330948,-0.154102,-0.15467353,-0.13730326,-0.16272232,-0.15938008,1.3504672,1.6734351,-0.15342635,0.7591493,-0.11518547,0.97062695,0.40612,2.9359794,-0.14672141,-0.15097247,0.23054972,-0.11629822,1.8327285,-0.07163149,-0.12608905,2.1200778,-0.10817831,0.64593893,-0.13154662,-0.10137455,0.47829545,0.94188666,-0.12963614,-0.15162647,0.2978228,-0.17045142,1.532417,-0.08861687,2.3439343,-0.1484904,-0.14295642,-0.14428379,1.310891,1.8380461,0.014684074,2.410893,-0.09737495,0.26694253,1.7058803,-0.12345808,1.3409541,-0.14963745,1.2409719,0.51762277,1.3421775,1.2336866,-0.15773483,-0.015748112,,11.63,0.06,0.03,0.10,0.02
gemm-blocked,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6530227,0.13187806,-0.7704201,-0.22044666,-0.48070282,0.22060841,-0.7764265,-0.26493794,-0.5651061,-0.1662169,0.3328528,-0.4052013,-0.76944596,-0.51275456,-0.7913504,-0.62015593,0.34158793,-0.5904126,-0.49739227,1.5431086,-0.20176429,-0.36565495,-0.6542045,-0.62653214,-0.5372427,-0.27912956,0.13203467,-0.10851016,-0.3529363,0.2625151,-0.43698683,-0.7919131,-0.18624842,-0.22810283,-0.1767511,0.29640648,0.12753627,-0.6585438,-0.40207398,-0.37730423,-0.14541951,-0.6677607,-0.5644984,0.001727971,-0.8523289,-0.6183132,-0.08357539,-0.24039981,0.047416233,-0.49238694,0.049365524,0.6548161,0.44908935,-0.6927814,-0.62687314,0.23950285,1.1891425,-0.6864179,0.15366918,-0.7541714,-0.08926096,-0.07232952,-0.66042036,-0.51116973,-0.19160873,0.41137603,-0.19604683,-0.17761627,2.4216595,2.2598197,0.46540463,0.14054847,-0.18659022,0.33553022,1.310453,-0.18222624,0.5301959,-0.17420995,-0.1956291,1.6456927,0.5454251,-0.17770675,-0.18790086,0.37147754,-0.15272285,4.415915,1.1841383,1.8586366,1.5329894,-0.18305275,-0.13872118,-0.16335572,-0.17289355,0.55474895,0.36332694,2.4537745,0.63917166,0.69154924,0.98909575,-0.1407597,1.6718401,1.347829,-0.15762617,-0.18643023,-0.17917517,-0.2005472,1.8860698,-0.17112398,3.147193,-0.08316192,-0.042791385,0.25940377,0.15225005,-0.17370103,2.3520238,8.0348,-0.12873138,-0.19270143,2.778209,-0.15388978,1.3502172,0.74588597,1.3995812,1.6069323,2.2511144,2.1916087,-0.19067611,0.5109119,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,64.0,1.0,1.0,1.0,50.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014404653,0.40684482,-0.8034444,-0.3374496,0.25709382,2.5912893,1.3558527,-0.3890242,-0.6265796,0.10023944,1.0043294,0.80039716,-0.76270497,-0.22679253,-0.87792844,-0.7231339,0.8531747,0.8891043,-0.20976861,1.3875217,0.6310855,1.3727499,-0.57912284,0.42751154,-0.61709595,-0.38723665,0.96868604,-0.24205469,-0.44714484,2.1925542,-0.5351435,0.34352222,-0.27813646,1.575394,0.28510374,1.0632743,0.55577135,-0.2593349,-0.38264674,-0.6651401,-0.12543982,-0.90897024,0.90595347,-0.09604121,-0.20381804,-0.6521489,-0.21016236,-0.38320756,0.8372749,-0.11606406,1.2775764,2.675409,1.1729082,-0.67491806,1.0753753,0.0036704163,1.8288586,0.9654772,-0.1059006,-0.8092716,0.010414904,-0.21981731,0.48076943,-0.60222274,-0.09522075,0.012637947,-0.1338895,-0.114114,0.5618402,1.7661356,1.1186253,-0.11892634,0.4302091,0.5155229,0.5322107,-0.09760372,0.6875599,-0.10791764,-0.13436371,-0.12876639,0.19356817,1.0732062,-0.05743654,-0.010067816,-0.07569542,2.786876,0.5022566,0.6090717,0.00908041,-0.119312055,1.7794054,-0.09872943,-0.109097965,0.5656963,-0.11671259,0.65909755,-0.08166385,1.0748754,2.0986629,-0.054771032,0.26058137,0.22705637,-0.060744707,-0.11494386,0.09106038,-0.14200768,1.9922572,-0.09355169,1.2564614,-0.101648964,1.2770946,-0.10836074,0.2389884,0.7267187,0.03700854,2.509214,0.65524477,-0.13352405,0.71446025,-0.08937615,0.2862965,-0.08422406,0.0021379495,-0.10808663,0.2830008,0.32411605,-0.10242532,-0.12789571,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,2.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6271718,-0.057235315,-0.7706821,-0.22451049,-0.41460502,0.37450305,-0.78999656,-0.28130797,-0.56737447,-0.21792898,0.39195716,-0.40854663,-0.7708297,-0.4071119,-0.857156,-0.67598414,0.267239,-0.59244317,-0.5647768,1.5360602,-0.29397354,-0.8044794,-0.54154485,-0.619522,-0.50878245,-0.28288993,0.12623289,-0.113160565,-0.35680225,0.41466627,-0.42459527,-0.8415168,-0.13907926,-0.24722032,-0.4128348,0.2896439,0.43842784,-0.65873003,-0.40505815,-0.6075554,-0.2935369,-0.76516706,-0.6148821,-0.0034310664,-0.85259295,-0.619272,-0.08835388,-0.25698256,0.04768715,-0.3613281,-0.21509683,0.6347195,0.36519963,-0.63485354,-0.569112,0.20161906,1.1345904,-0.7795034,-0.008791367,-0.7395786,-0.11032034,-0.08486706,-0.75721276,-0.46834144,0.505384,-0.16073889,-0.18738434,-0.1687572,3.148136,2.2959993,0.053565614,-0.1320361,-0.1778297,-0.17222874,1.450718,-0.17409325,0.545864,-0.16503127,-0.18782935,-0.18249431,-0.103330396,-0.16740835,-0.17997931,0.11712644,-0.14496167,3.3944464,1.143121,2.0127842,0.940779,-0.17425317,-0.12946181,-0.1543405,-0.16398957,0.61992353,0.26224774,0.5407608,0.8858115,1.2778097,-0.16014087,-0.131497,1.1575748,1.3952947,-0.14898719,-0.18066286,-0.17204688,-0.1943931,0.045103602,-0.16225003,3.1924694,-0.101783454,-0.032453593,-0.16215639,1.4720129,0.35537577,-0.16143033,7.744198,-0.12127569,0.08509489,1.8358374,-0.039505932,-0.11173583,-0.17714207,1.9168851,0.7557172,0.9757097,1.9609374,-0.18314333,-0.18142661,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,16.0,1.0,50.0,1.0,100.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22166552,0.018389571,-0.80067617,-0.32459888,-0.56179655,3.674198,2.5107405,0.020763125,-0.6203885,-0.064282745,2.5231042,-0.48339668,-0.7994521,-0.5151741,-0.82039714,-0.6635064,0.15634504,3.2828348,-0.56405324,1.4871964,0.07675203,3.3838017,-0.2505922,1.9019841,-0.5972682,-0.35393107,-0.059239496,-0.21620211,1.181948,0.43720704,-0.40097266,2.554714,-0.29753566,2.4012768,-0.2705436,0.13039754,0.569387,2.4297664,-0.49199557,-0.4138359,-0.266952,-0.707108,0.109441996,0.37311268,-0.63485485,-0.6717025,-0.21132682,-0.28015566,0.22037539,-0.363644,-0.08400314,4.9369435,0.2493778,-0.18202095,1.331215,0.048496485,1.1217687,-0.7259919,-0.0068737203,-0.8083103,-0.18093427,0.21736507,-0.7060151,-0.49593207,0.4318967,0.40184167,-0.2216849,-0.20662953,1.4322832,3.061876,2.3169408,0.19091696,-0.2092699,0.34033507,2.5109975,-0.2160372,-0.21710438,-0.16157457,-0.22237231,1.6179353,2.246318,2.2846217,-0.21435718,0.94048655,-0.08242893,5.00123,1.2129291,2.9618027,1.5037352,-0.20925996,-0.004880706,-0.17974481,0.82814777,-0.13857868,0.40304032,5.6464143,0.6037133,1.5508736,0.9685008,-0.17026167,1.1217462,3.1239476,-0.2019009,-0.2119581,0.16093664,-0.20070694,3.302252,-0.17821297,3.01968,-0.13981049,0.21806216,0.26936612,0.6610243,0.64461505,2.4747996,6.5568748,-0.16639763,-0.12169886,4.0173244,-0.19765007,2.507169,0.7182115,1.2750943,1.5759554,2.4648702,1.8849354,-0.21763815,0.64035255,,11.63,0.00,0.00,0.00,0.00
